p,AC2,SF1,SF2,SF3,SF4,SF5,SF6,SF7,SF8,SF9,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,EH1,EH2,SA1,SA2
194583.33333333334,2,1,42.24,2,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
90095.83333333333,6,2,21.09,17,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
89250.0,5,1,22.8,17,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
91000.0,7,5,21.75,17,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
134125.0,8,2,34.56,17,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
83250.0,6,1,21.81,17,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
95333.33333333333,6,2,19.5,16,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
98541.66666666667,1,4,21.58,20,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
91458.33333333333,11,1,25.0,17,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0
91458.33333333333,11,1,24.39,17,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
140000.0,5,9,25.47,12,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
140000.0,5,9,25.47,12,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
120000.0,6,4,24.9,17,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
120000.0,6,4,24.3,17,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
213958.33333333334,5,3,65.0,15,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1
119250.0,5,2,30.27,15,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
89500.0,8,2,21.88,20,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
183333.33333333334,3,3,40.24,4,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1
177916.66666666666,3,3,40.24,4,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
91416.66666666667,10,2,20.9,21,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
95000.0,8,2,24.12,19,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
94583.33333333333,4,7,26.02,19,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
105500.0,1,4,21.43,16,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
107916.66666666667,3,8,22.07,21,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
103750.0,5,4,23.7,19,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
88708.33333333333,4,1,23.18,17,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
166166.66666666666,5,3,40.54,9,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
97000.0,1,2,20.15,19,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
93500.0,1,2,21.46,19,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
110166.66666666667,4,5,30.77,19,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
97500.0,9,8,23.91,19,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
96416.66666666667,9,2,25.52,19,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
103750.0,3,2,22.42,20,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
156833.33333333334,7,3,43.53,13,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
160000.0,8,5,34.0,8,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
103375.0,4,12,21.45,20,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
106833.33333333333,4,2,20.8,20,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
89500.0,8,2,21.88,20,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
203000.0,9,1,40.57,3,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0
214875.0,9,1,40.57,3,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
194166.66666666666,7,5,35.22,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
210416.66666666666,7,2,40.02,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
100416.66666666667,7,4,25.95,18,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
160000.0,8,5,34.0,8,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
116500.0,8,2,25.39,8,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
199166.66666666666,5,1,40.0,7,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
199166.66666666666,5,-1,40.0,7,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
90625.0,2,7,22.07,22,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
195916.66666666666,6,4,40.01,2,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
132833.33333333334,5,2,37.83,18,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
145916.66666666666,6,1,41.09,12,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
97500.0,9,8,23.91,19,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
98333.33333333333,7,5,20.65,22,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
112041.66666666667,7,2,20.65,22,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
92458.33333333333,5,4,22.2,22,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
140000.0,3,11,25.6,19,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
102166.66666666667,2,5,21.32,19,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
103750.0,8,4,23.7,19,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
97583.33333333333,8,2,21.62,17,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
166166.66666666666,7,3,40.54,9,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
174250.0,6,3,40.25,12,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
95000.0,8,2,24.12,19,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
94583.33333333333,4,7,26.02,19,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
156833.33333333334,7,3,43.53,13,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
100416.66666666667,7,4,25.95,18,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
103166.66666666667,1,8,21.49,20,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
210500.0,9,4,46.72,6,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
185666.66666666666,9,1,44.95,6,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
91500.0,5,5,18.45,21,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
118291.66666666667,7,7,25.72,21,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
118291.66666666667,7,3,26.93,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214875.0,10,1,40.57,3,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
91333.33333333333,4,3,21.0,21,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
91333.33333333333,5,3,21.0,21,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
93125.0,9,9,21.76,16,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
103541.66666666667,9,3,23.53,16,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
88333.33333333333,5,2,18.0,20,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
145916.66666666666,6,1,41.09,12,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
132833.33333333334,5,2,37.83,18,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
97583.33333333333,8,2,21.62,17,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
174250.0,6,3,40.25,12,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
106750.0,5,7,26.05,20,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
190000.0,4,1,43.06,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
180917.66666666666,6,4,40.12,2,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
118812.5,3,9,19.99,20,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
115166.66666666667,3,7,19.73,20,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
204583.33333333334,1,11,46.32,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
119333.33333333333,7,6,20.46,20,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
115166.66666666667,7,5,20.59,20,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
97000.0,7,2,20.32,20,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
98333.33333333333,8,5,20.65,22,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
112041.66666666667,8,2,20.65,22,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
188083.33333333334,5,1,35.71,5,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
101500.0,6,2,30.33,22,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
185000.0,4,1,46.42,5,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
132833.33333333334,5,2,37.83,18,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
132833.33333333334,5,1,37.83,18,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
99416.66666666667,5,1,25.78,16,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
95729.16666666667,6,6,19.55,15,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
180000.0,3,4,40.12,5,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
65000.0,8,3,9.18,10,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
165916.66666666666,6,2,41.3,7,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
97666.66666666667,1,3,24.99,19,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
93500.0,1,2,24.28,19,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
101250.0,9,3,19.87,21,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0
100208.33333333333,9,3,19.87,21,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
118291.66666666667,7,7,25.72,21,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
118291.66666666667,7,3,26.93,21,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
100750.0,7,10,21.87,19,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
105791.66666666667,7,5,20.94,19,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
178333.33333333334,2,1,46.9,10,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
200208.33333333334,9,13,40.63,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
197083.33333333334,9,10,40.63,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
103166.66666666667,1,8,21.49,20,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
141250.0,9,1,42.07,14,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
98541.66666666667,1,4,21.58,20,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
119458.33333333333,2,2,38.43,23,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
200208.33333333334,9,13,40.63,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
197083.33333333334,9,10,40.63,3,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1
192750.0,8,10,40.02,5,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
118812.5,6,9,19.99,20,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
115166.66666666667,6,7,19.73,20,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
100500.0,6,1,25.0,16,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
112750.0,6,2,23.83,20,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
104875.0,6,1,24.57,20,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
119333.33333333333,6,6,20.46,20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
115166.66666666667,6,5,20.59,20,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
106750.0,5,7,26.05,20,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
99250.0,5,6,23.94,20,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
125000.0,2,4,29.04,18,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
128000.0,2,3,29.79,18,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
160416.66666666666,12,2,40.08,17,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1
94916.66666666667,12,1,24.39,17,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
91458.33333333333,12,1,25.0,17,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0
215000.0,8,5,44.0,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
208750.0,8,3,43.13,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
183000.0,7,6,40.21,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
187000.0,7,5,40.21,2,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
118125.0,2,7,24.7,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
179937.5,4,9,40.55,12,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0
93500.0,3,2,24.28,19,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
183000.0,6,6,40.21,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
187000.0,6,5,40.21,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
95916.66666666667,1,3,20.54,17,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
127333.33333333333,3,7,31.15,22,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0
93500.0,1,2,21.46,19,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
164166.66666666666,10,5,37.25,17,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
93125.0,10,4,23.4,17,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
88125.0,10,2,23.4,17,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1
96250.0,5,5,21.32,22,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
183000.0,6,6,40.21,2,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
100541.66666666667,5,5,21.95,22,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
90333.33333333333,5,2,18.56,22,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
94416.66666666667,9,8,20.25,18,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
148300.0,9,5,37.1,18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
145175.0,9,3,37.45,18,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
123500.0,5,12,22.17,21,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
123500.0,5,11,22.17,21,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
119458.33333333333,1,2,38.43,23,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
134500.0,3,3,34.33,21,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
174250.0,6,1,40.25,12,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0
205666.66666666666,4,6,40.52,6,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
94562.5,10,2,20.43,21,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
205666.66666666666,5,6,40.52,6,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
197083.33333333334,7,10,40.63,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
200208.33333333334,8,13,40.63,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
197083.33333333334,8,10,40.63,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
172666.66666666666,6,1,40.43,6,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
88583.33333333333,7,1,27.96,17,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
99166.66666666667,9,3,24.4,21,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
190916.66666666666,6,9,34.74,6,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
311833.3333333333,6,10,55.18,2,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
176666.66666666666,6,5,32.06,2,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
197250.0,6,2,37.18,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
102416.66666666667,4,7,20.86,22,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1
183000.0,6,6,40.21,2,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
187000.0,6,5,40.21,2,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
96250.0,5,5,21.32,22,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
192666.66666666666,9,8,42.38,10,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
95333.33333333333,7,1,24.15,22,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
183000.0,7,6,40.21,2,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
187000.0,7,5,40.21,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
95916.66666666667,1,3,20.54,17,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
93125.0,12,4,23.4,17,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
168583.33333333334,6,2,52.08,12,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
127333.33333333333,3,7,31.15,22,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0
118125.0,2,7,24.7,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
179937.5,4,9,40.55,12,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
134500.0,3,3,34.33,21,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
189583.33333333334,5,11,42.94,14,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
192000.0,4,8,40.47,6,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
114000.0,7,11,27.98,24,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1
198333.33333333334,5,6,40.52,6,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
158500.0,1,9,32.86,24,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1
126000.0,1,9,27.99,24,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
126000.0,1,4,32.86,24,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
100000.0,6,8,20.31,19,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
68000.0,7,1,14.38,17,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
205666.66666666666,5,6,40.52,6,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
205666.66666666666,4,6,40.52,6,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
99166.66666666667,9,3,24.4,21,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1
123500.0,6,12,22.17,21,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
190916.66666666666,6,9,34.74,6,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
172500.0,9,5,34.03,14,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1
101708.33333333333,2,13,21.19,19,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
83208.33333333333,10,1,22.0,19,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
85333.33333333333,7,2,22.77,19,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1
100500.0,8,3,24.4,23,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
199166.66666666666,7,1,40.01,3,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
92083.33333333333,2,10,20.06,23,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
200208.33333333334,8,13,40.63,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
197083.33333333334,8,10,40.63,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
101583.33333333333,8,2,24.4,23,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
101875.0,3,12,20.73,20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
90000.0,3,12,20.59,20,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
96750.0,4,2,20.49,20,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
126000.0,1,4,32.86,24,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
114000.0,7,11,27.98,24,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
102500.0,4,4,23.52,22,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
100000.0,6,8,20.31,19,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
116208.33333333333,5,7,22.07,22,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
